Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
42.0,4.0,20.0,4.0,43.0,1.0,4.0,9.0,3.0,1.0,1.6081,0.7075,1.8849248429695842,3.0,5.0,3.0,0.1134,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,1.0,7.0,4.0,67.0,1.0,3.0,7.0,2.0,4.0,-1.8176,1.8688,1.0,2.0,8.0,3.0,0.035,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,3.0,8.0,2.0,20.0,1.0,4.0,8.0,3.0,4.0,1.6081,-0.4537,2.0,3.0,8.0,3.0,0.1367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26.0,3.0,3.0,2.0,34.0,1.0,5.0,5.0,3.0,3.0,0.7516,0.7075,2.0,3.0,9.0,3.0,0.055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35.0,2.0,12.0,1.0,47.0,2.0,1.0,6.0,4.0,2.0,0.7516,0.7075,2.0,2.0,7.0,3.0,0.2749,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,3.0,4.0,3.0,41.0,0.0,2.0,8.0,1.0,2.0,0.7516,0.7075,2.0,5.0,8.0,1.0,0.0209,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,1.0,4.0,2.0,36.0,2.0,4.0,5.0,2.0,3.0,0.7516,0.7075,2.0,3.0,5.0,3.0,0.7868,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
63.0,3.0,39.0,2.0,48.0,1.0,2.0,4.0,1.0,4.0,-1.8176,0.7075,2.0,2.0,6.0,5.0,0.0071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,3.0,3.0,1.0,38.0,1.0,3.0,5.0,1.0,3.0,-0.1048,-0.4537,2.0,3.0,6.0,4.0,0.0213,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23.0,2.0,4.0,4.0,53.0,0.0,2.0,7.0,1.0,3.0,0.7516,-0.4537,2.0,2.0,8.0,4.0,0.0068,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,2.0,13.0,3.0,67.0,0.0,2.0,7.0,1.0,4.0,1.6081,1.8688,2.0,4.0,5.0,3.0,0.1661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35.17987083447694,3.0,10.0,1.0,59.0,0.0,2.0,5.0,2.0,3.0,-0.9612,0.7075,1.0,1.0,6.0,2.0,0.7897,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22.0,4.0,3.0,1.0,27.0,1.0,2.0,5.0,4.0,3.0,-1.8176,0.7075,2.0,2.0,8.0,3.0,0.2537,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60.0,3.0,28.0,4.0,64.0,0.0,4.0,7.0,1.0,3.0,0.003584130845388632,-0.4537,1.0,3.0,5.0,5.0,0.2448,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60.0,4.0,22.0,2.0,20.0,0.0,3.0,6.0,3.0,3.0,0.7516,-0.4537,2.0,2.0,7.0,3.0,0.024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,3.0,37.0,3.0,39.0,1.0,3.0,2.0,2.0,2.0,-0.1048,-1.615,3.0,3.0,9.0,2.0,0.0668,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,4.0,8.0,3.0,61.0,1.0,2.0,7.0,1.0,2.0,-1.8176,0.7075,2.0,5.0,7.0,3.0,0.1335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52.0,5.0,17.0,2.0,30.0,0.0,1.0,5.0,3.0,4.0,-1.8176,0.7075,3.0,3.0,6.0,5.0,0.0738,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,4.0,2.0,1.0,20.0,2.0,3.0,2.0,4.0,3.0,0.7516,-0.4537,2.0,3.0,8.0,5.0,0.2528,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,3.0,13.0,3.0,48.0,1.0,5.0,1.0,2.0,3.0,-0.007316353148595932,-0.4537,2.0,3.0,8.0,3.0,0.0809,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,4.0,10.0,3.0,23.0,2.0,4.0,4.0,1.0,3.0,0.7516,0.7075,3.0,5.0,8.0,3.0,0.2478,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,2.0,2.0,2.0,41.0,0.0,3.0,8.0,1.0,3.0,0.7516,1.8688,1.8868930662730403,2.0,7.0,5.0,0.1789,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,3.0,12.0,2.0,32.0,1.0,3.0,8.0,3.0,3.0,0.7516,1.8688,1.0,3.0,8.0,3.0,0.555,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,4.0,10.0,1.0,26.0,2.0,3.0,8.0,4.0,3.0,0.7516,1.8688,2.0,2.0,6.0,5.0,0.0922,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36.0,3.0,9.0,3.0,62.0,1.0,3.0,7.0,3.0,4.0,-1.8176,0.7075,2.0,4.0,6.0,3.0,0.232,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.33263011660808,5.0,7.0,3.0,72.0,1.0,1.0,7.0,2.0,5.0,-0.9612,0.7075,2.0,2.0,8.0,4.0,0.6518,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34.0,3.0,5.0,3.0,32.0,1.0,3.0,4.0,3.0,3.0,-1.8176,-0.4537,2.0,3.0,5.0,3.0,0.1567,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.160775088799184,3.0,13.0,2.0,57.0,1.0,5.0,6.0,1.0,4.0,1.6081,0.7075,3.0,3.0,8.0,4.0,0.053,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.0,1.0,8.0,4.0,65.0,0.0,3.0,6.0,1.0,3.0,-0.1048,0.7075,2.0,2.0,8.0,5.0,0.1648,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
59.0,3.0,28.0,2.0,73.0,0.0,4.0,4.0,2.0,5.0,-0.1048,0.7075,2.0,3.0,8.0,4.0,0.1386,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64.0,3.0,42.0,1.0,49.0,0.0,3.0,5.0,2.0,4.0,0.7516,0.7075,2.0,4.0,8.0,4.0,0.2567,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53.0,5.0,20.0,2.0,50.0,0.0,3.0,6.0,2.0,2.0,-0.1048,0.7075,1.0,4.0,8.0,3.0,0.0026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62.0,4.0,36.0,2.0,73.0,1.0,2.0,6.0,1.0,5.0,0.009085422608649307,-0.4537,2.0,2.0,9.0,2.0,0.2792,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,3.0,6.0,2.0,53.0,1.0,2.0,8.0,2.0,4.0,0.7516,1.8688,2.0,2.0,5.0,1.0,0.1133,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
47.0,4.0,20.0,2.0,39.0,0.0,5.0,8.0,3.0,3.0,-0.9612,0.7075,2.0,4.0,8.0,3.0,0.1367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,3.0,16.665577388330675,2.0,46.0,2.0,2.0,10.0,4.0,3.0,-0.1048,0.7075,1.0,3.0,6.0,3.0,0.004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27.0,5.0,4.0,3.0,30.0,1.0,5.0,7.0,4.0,4.0,0.7516,-0.4537,2.0,4.0,8.0,5.0,0.6843,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,3.0,4.0,3.0,57.0,0.0,3.0,5.0,2.0,4.0,-1.8176,-0.4537,2.0,3.0,7.0,3.0,0.1404,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,3.0,11.0,4.0,39.0,0.0,3.0,8.0,1.0,3.0,0.7516,-0.4537,2.0,2.0,6.0,4.0,0.1812,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.55028921166831,3.0,22.0,4.0,58.0,0.0,3.0,7.0,3.0,3.0,-1.8176,0.7075,2.0,2.0,8.0,3.0,0.2403,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,4.0,12.0,1.0,33.0,1.0,2.0,6.0,3.0,3.0,-1.8176,-1.615,2.0,3.0,8.0,4.0,0.2546,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47.0,2.0,15.0,3.0,44.0,0.0,4.0,6.0,1.0,3.0,0.7516,-1.615,2.0,3.0,7.0,5.0,0.1283,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,4.0,20.0,1.0,68.0,0.0,2.0,6.0,2.0,3.0,0.0029576001986735337,-0.4537,3.0,3.0,6.0,1.0,0.091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32.0,4.0,8.2148173830022,1.0,52.0,1.0,2.0,5.0,1.0,3.0,0.7516,1.8688,2.0,3.0,7.0,3.0,0.1168,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,3.0,32.0,2.0,57.0,1.0,3.0,8.0,3.0,3.0,-0.9612,-0.4537,1.8949460390965502,2.0,7.0,3.0,0.0156,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,3.0,22.0,4.0,43.0,1.0,4.0,8.0,4.0,3.0,0.7516,0.7075,2.0,2.0,7.0,4.0,0.0486,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29.92061776049417,4.0,5.0,3.0,50.0,1.0,4.0,4.0,3.0,2.0,-0.1048,-0.4537,1.0,3.0,7.0,3.0,0.2213,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,5.0,25.0,1.0,39.0,0.0,1.0,4.0,3.0,4.0,0.7516,-0.4537,2.0,3.0,8.0,3.0,0.0126,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,4.0,7.0,2.0,58.0,1.0,5.0,6.0,2.0,3.0,-1.8176,0.7075,2.0,1.0,6.0,3.0,0.0312,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60.27311205254138,3.0,31.0,1.0,21.0,1.0,2.0,6.0,4.0,3.0,0.7516,0.7075,1.8747873348203057,2.0,8.0,1.0,0.2451,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40.74613003083972,4.0,14.0,3.0,22.0,0.0,2.0,2.0,2.0,3.0,-0.1048,-0.4537,3.0,2.0,8.0,2.0,0.2795,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,5.0,16.0,2.0,32.0,2.0,2.0,8.0,4.0,4.0,-0.013819269097999829,0.7075,2.0,1.0,8.0,3.0,0.2705,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.0,4.0,5.0,1.0,68.0,0.0,5.0,6.0,3.0,3.0,0.7516,-0.4537,1.0,3.0,7.0,3.0,0.1715,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,1.0,6.0,4.0,65.0,0.0,3.0,2.0,1.0,3.0,-0.0014353286257354284,0.7075,2.0,3.0,7.0,3.0,0.8724,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,2.0,9.0,3.0,25.0,1.0,1.0,5.0,3.0,3.0,-0.01947504275102084,-2.7762,2.0,3.0,7.0,3.0,0.2675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60.0,4.0,36.0,4.0,71.0,1.0,3.0,4.0,1.0,3.0,-1.8176,-0.4537,2.0,3.0,7.0,3.0,0.1613,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,3.0,7.0,4.0,23.0,2.0,3.0,7.0,2.0,3.0,0.7516,0.7075,2.0,1.0,5.0,4.0,0.1586,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,5.0,5.0,4.0,64.0,1.0,4.0,8.0,4.0,3.0,0.7516,-0.4537,2.0,3.0,9.0,3.0,0.2186,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,3.0,1.0,1.0,58.0,0.0,3.0,10.0,3.0,2.0,1.6081,1.8688,1.0,4.0,7.0,4.0,0.038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,4.0,17.0,1.0,71.0,1.0,4.0,6.0,2.0,5.0,-1.8176,0.7075,2.0,4.0,8.0,5.0,0.152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,3.0,7.0,1.0,74.0,1.0,3.0,8.0,2.0,2.0,-0.9612,-0.4537,1.0,3.0,8.0,3.0,0.2146,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54.0,3.0,18.0,4.0,41.0,0.0,4.0,7.0,3.0,5.0,-0.9612,1.8688,2.0,4.0,8.0,3.0,0.0657,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.0,4.0,30.0,4.0,40.0,1.0,2.0,7.0,2.0,3.0,-0.00791704596733096,1.8688,2.0,4.0,6.0,3.0,0.0329,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54.1763269251136,3.0,25.0,4.0,68.0,1.0,4.0,9.0,2.0,3.0,-0.1048,-0.4537,1.903282502589329,3.0,8.0,3.0,0.0204,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,5.0,11.0,4.0,33.0,0.0,3.0,8.0,3.0,3.0,1.6081,-0.4537,2.0,4.0,8.0,4.0,0.7726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.258827142879944,3.0,4.0,3.0,51.0,1.0,3.0,7.0,3.0,3.0,-1.8176,0.7075,1.89201587506725,3.0,6.0,5.0,0.0414,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,3.0,8.0,3.0,67.0,1.0,2.0,4.0,3.0,3.0,-0.1048,0.7075,2.0,3.0,7.0,3.0,0.6055,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34.0,3.0,7.0,2.0,27.0,1.0,3.0,6.0,1.0,4.0,-1.8176,0.7075,2.0,4.0,8.0,3.0,0.0299,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,2.0,4.0,2.0,20.0,0.0,3.0,6.0,2.0,4.0,-0.9612,-0.4537,1.0,3.0,5.0,4.0,0.0995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,2.0,11.0,1.0,66.0,1.0,5.0,4.0,1.0,4.0,0.7516,-0.4537,2.0,3.0,9.0,3.0,0.1051,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49.0,4.0,26.0,2.0,51.0,1.0,3.0,3.0,1.0,3.0,-1.8176,0.7075,2.0,3.0,6.0,3.0,0.0645,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53.0,3.0,24.0,4.0,56.0,2.0,3.0,6.0,1.0,4.0,-1.8176,-0.4537,1.0,2.0,8.0,5.0,0.9865,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55.0,3.0,24.0,2.0,31.0,1.0,1.0,6.0,4.0,3.0,0.7516,0.7075,3.0,1.0,5.0,4.0,0.0892,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
44.0,3.0,21.0,3.0,58.0,0.0,2.0,7.0,1.0,5.0,-0.9612,-0.4537,3.0,3.0,8.0,4.0,0.256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,3.0,21.0,4.0,56.0,0.0,3.0,9.0,3.0,3.0,-0.1048,0.7075,2.0,1.0,7.0,4.0,0.0773,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,3.0,10.0,3.0,69.0,1.0,4.0,2.0,3.0,3.0,-0.9612,-0.4537,2.0,3.0,7.0,3.0,0.7647,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,4.0,6.0,2.0,64.0,1.0,3.0,8.0,4.0,5.0,-0.9612,1.8688,2.0,2.0,5.0,3.0,0.0926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
41.0,4.0,10.0,3.0,42.0,1.0,4.0,8.0,2.0,3.0,-0.010957129289185269,-0.4537,2.0,2.0,5.0,5.0,0.7585,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
